Consumption,Wind,Hydroelectric,Solar,Hour,Weekday
6565,287,1796,92,15,Sunday
6782,385,1853,34,16,Sunday
7101,514,1844,0,17,Sunday
7578,557,2028,0,18,Sunday
7618,552,2144,0,19,Sunday
7427,518,2169,0,20,Sunday
7128,504,2203,0,21,Sunday
6735,489,2161,0,22,Sunday
6330,468,2152,0,23,Sunday
5996,450,1847,0,0,Monday
5834,411,1668,0,1,Monday
5813,385,1671,0,2,Monday
5809,241,1676,0,3,Monday
5880,235,1663,0,4,Monday
6172,138,1748,0,5,Monday
6824,107,1817,0,6,Monday
7624,75,2026,0,7,Monday
8280,51,2240,33,8,Monday
8591,37,2135,216,9,Monday
8498,12,1941,364,10,Monday
8401,7,1894,427,11,Monday
8268,0,1874,468,12,Monday
8148,4,1790,484,13,Monday
7939,2,1742,408,14,Monday
7827,41,1779,257,15,Monday
7888,76,1977,112,16,Monday
8221,191,2046,6,17,Monday
8708,356,2020,0,18,Monday
8563,617,1846,0,19,Monday
8395,822,1879,0,20,Monday
8024,1054,1981,0,21,Monday
7333,1299,1652,0,22,Monday
6835,1474,1260,0,23,Monday
6583,1527,1292,0,0,Tuesday
6353,1724,1132,0,1,Tuesday
6308,1867,1009,0,2,Tuesday
6206,1941,925,0,3,Tuesday
6340,1736,1140,0,4,Tuesday
6470,1574,1391,0,5,Tuesday
6940,1444,1501,0,6,Tuesday
7803,1395,1879,0,7,Tuesday
8442,1526,2052,16,8,Tuesday
8619,1517,2172,55,9,Tuesday
8668,1368,2197,92,10,Tuesday
8602,949,2234,135,11,Tuesday
8560,770,2091,147,12,Tuesday
8542,738,2059,161,13,Tuesday
8385,679,2053,139,14,Tuesday
8231,688,2061,97,15,Tuesday
8213,645,2099,39,16,Tuesday
8550,717,2126,0,17,Tuesday
8737,841,2082,0,18,Tuesday
8743,854,2065,0,19,Tuesday
8469,817,2001,0,20,Tuesday
8071,787,2000,0,21,Tuesday
7425,650,1954,0,22,Tuesday
7015,497,1734,0,23,Tuesday
6747,263,1801,0,0,Wednesday
6538,405,1674,0,1,Wednesday
6409,881,1618,0,2,Wednesday
6342,892,1612,0,3,Wednesday
6412,814,1538,0,4,Wednesday
6634,825,1557,0,5,Wednesday
7188,880,1873,0,6,Wednesday
7895,909,2326,0,7,Wednesday
8484,985,2485,9,8,Wednesday
8672,1179,2425,52,9,Wednesday
8777,1756,2247,108,10,Wednesday
8798,2483,1944,176,11,Wednesday
8695,2123,2134,191,12,Wednesday
8615,1963,2275,181,13,Wednesday
8573,2005,2343,167,14,Wednesday
8454,2040,2147,111,15,Wednesday
8553,2474,2146,44,16,Wednesday
8667,2559,2098,3,17,Wednesday
8933,2253,2345,0,18,Wednesday
8923,2120,2382,0,19,Wednesday
8672,2187,2261,0,20,Wednesday
8221,2371,2104,0,21,Wednesday
7656,2498,1785,0,22,Wednesday
7264,2583,1243,0,23,Wednesday
6867,2581,1031,0,0,Thursday
6732,2432,1644,0,1,Thursday
6621,2104,1777,0,2,Thursday
6470,1631,1974,0,3,Thursday
6584,1682,1956,0,4,Thursday
6859,1781,1961,0,5,Thursday
7295,1730,2204,0,6,Thursday
7967,1454,2619,0,7,Thursday
8559,1192,2831,30,8,Thursday
8806,1228,2728,117,9,Thursday
8853,1548,2575,180,10,Thursday
8799,1652,2541,226,11,Thursday
8607,1523,2538,239,12,Thursday
8673,942,2734,207,13,Thursday
8397,592,2702,162,14,Thursday
8351,495,2598,112,15,Thursday
8311,567,2504,51,16,Thursday
8601,542,2752,9,17,Thursday
8908,465,2916,1,18,Thursday
8865,450,2789,0,19,Thursday
8629,406,2817,0,20,Thursday
8172,372,2613,0,21,Thursday
7566,365,2447,0,22,Thursday
7249,370,2386,0,23,Thursday
6873,376,2184,0,0,Friday
6673,363,2213,0,1,Friday
6599,358,2246,0,2,Friday
6556,292,2109,0,3,Friday
6626,271,2089,0,4,Friday
6900,272,2234,0,5,Friday
7404,255,2303,0,6,Friday
8090,218,2603,1,7,Friday
8600,223,2803,45,8,Friday
8882,223,2779,130,9,Friday
8811,205,2738,206,10,Friday
8719,202,2799,246,11,Friday
8648,167,2723,233,12,Friday
8665,166,2764,230,13,Friday
8531,138,2850,184,14,Friday
8446,182,2707,131,15,Friday
8527,176,2641,67,16,Friday
8609,170,2575,3,17,Friday
9092,112,2846,0,18,Friday
8918,81,2825,0,19,Friday
8694,30,2739,0,20,Friday
8277,34,2674,0,21,Friday
7657,36,2521,0,22,Friday
7201,45,2233,0,23,Friday
6867,57,2238,0,0,Saturday
6657,55,1845,0,1,Saturday
6584,43,1837,0,2,Saturday
6467,33,1798,0,3,Saturday
6511,41,1747,0,4,Saturday
6552,19,1747,0,5,Saturday
6783,25,1729,0,6,Saturday
7096,34,2163,0,7,Saturday
7591,19,2326,44,8,Saturday
8011,8,2411,174,9,Saturday
7946,-6,2460,319,10,Saturday
8039,-19,2528,400,11,Saturday
7898,-22,2440,417,12,Saturday
7770,-16,2453,403,13,Saturday
7498,-6,2237,390,14,Saturday
7359,-8,2179,323,15,Saturday
7518,-4,2255,141,16,Saturday
7908,40,2356,13,17,Saturday
8435,157,2434,0,18,Saturday
8380,339,2356,0,19,Saturday
8315,436,2552,0,20,Saturday
7784,476,2261,0,21,Saturday
7239,480,2186,0,22,Saturday
6891,451,2100,0,23,Saturday
6558,401,1832,0,0,Sunday
6377,331,1672,0,1,Sunday
6103,286,1620,0,2,Sunday
6174,125,1680,0,3,Sunday
6206,105,1655,0,4,Sunday
6286,125,1620,0,5,Sunday
6378,102,1614,0,6,Sunday
6561,38,1600,4,7,Sunday
6802,30,1665,115,8,Sunday
7028,26,1639,309,9,Sunday
6896,12,1813,507,10,Sunday
6820,51,1804,627,11,Sunday
6744,66,1766,656,12,Sunday
6760,19,1821,641,13,Sunday
6508,18,1693,556,14,Sunday
6599,5,1772,350,15,Sunday
6704,42,1818,106,16,Sunday
7193,132,2074,6,17,Sunday
7783,252,2172,0,18,Sunday
7842,357,2225,0,19,Sunday
7718,588,2104,0,20,Sunday
7505,895,1915,0,21,Sunday
7000,1136,1788,0,22,Sunday
6627,1278,1699,0,23,Sunday
6282,1480,1454,0,0,Monday
6096,1711,1169,0,1,Monday
6036,1563,1237,0,2,Monday
6041,1449,1095,0,3,Monday
5997,1488,914,0,4,Monday
6366,1529,1143,0,5,Monday
7195,1540,1345,0,6,Monday
7976,1629,1921,0,7,Monday
8471,1512,2078,58,8,Monday
8660,1125,2121,243,9,Monday
8625,740,2104,391,10,Monday
8532,606,2093,434,11,Monday
8403,556,1944,436,12,Monday
8393,649,1938,362,13,Monday
8308,700,1894,262,14,Monday
8151,622,2010,141,15,Monday
8194,672,2038,57,16,Monday
8394,803,1992,9,17,Monday
8773,881,2225,0,18,Monday
8785,961,2353,0,19,Monday
8566,1016,2242,0,20,Monday
8228,1011,2181,0,21,Monday
7608,909,2071,0,22,Monday
7112,910,1788,0,23,Monday
6676,826,1869,0,0,Tuesday
6602,673,1564,0,1,Tuesday
6470,502,1710,0,2,Tuesday
6482,409,1670,0,3,Tuesday
6472,439,1586,0,4,Tuesday
6821,511,1649,0,5,Tuesday
7333,623,1668,0,6,Tuesday
8124,1078,1842,0,7,Tuesday
8638,1047,2105,6,8,Tuesday
8970,1066,2128,41,9,Tuesday
8907,1239,1964,49,10,Tuesday
8905,1070,2196,71,11,Tuesday
8796,1014,2319,84,12,Tuesday
8896,1339,2085,103,13,Tuesday
8646,1172,2209,112,14,Tuesday
8603,1467,1978,81,15,Tuesday
8523,1658,1983,42,16,Tuesday
8736,1668,1847,8,17,Tuesday
9006,1729,1950,0,18,Tuesday
8948,1851,2013,0,19,Tuesday
8801,1979,1873,0,20,Tuesday
8343,2097,1648,0,21,Tuesday
7651,1796,1825,0,22,Tuesday
7243,1784,1533,0,23,Tuesday
6963,1942,1262,0,0,Wednesday
6654,1955,1106,0,1,Wednesday
6671,2061,1120,0,2,Wednesday
6632,2123,1065,0,3,Wednesday
6697,2063,1126,0,4,Wednesday
6781,2030,1102,0,5,Wednesday
7508,1861,1444,0,6,Wednesday
8323,1750,1969,0,7,Wednesday
8696,1565,1936,59,8,Wednesday
8806,1588,1960,158,9,Wednesday
8714,1566,1899,270,10,Wednesday
8528,1607,1817,399,11,Wednesday
8383,1608,1943,508,12,Wednesday
8267,1394,1788,561,13,Wednesday
8159,1197,1781,492,14,Wednesday
8043,968,1833,401,15,Wednesday
8124,843,2000,176,16,Wednesday
8349,525,2077,27,17,Wednesday
8837,368,2234,0,18,Wednesday
9001,256,2287,0,19,Wednesday
8781,134,2265,0,20,Wednesday
8413,129,2079,0,21,Wednesday
7735,257,1918,0,22,Wednesday
7323,458,1589,0,23,Wednesday
6856,455,1626,0,0,Thursday
6695,545,1320,0,1,Thursday
6693,620,1237,0,2,Thursday
6593,640,1201,0,3,Thursday
6657,630,1263,0,4,Thursday
6859,571,1355,0,5,Thursday
7635,508,1540,0,6,Thursday
8327,483,2007,1,7,Thursday
8697,507,1954,55,8,Thursday
8897,574,2034,163,9,Thursday
8806,721,1973,256,10,Thursday
8649,764,1893,334,11,Thursday
8501,811,1922,381,12,Thursday
8657,959,1990,347,13,Thursday
8532,858,2012,273,14,Thursday
8374,897,1774,164,15,Thursday
8323,1054,1817,78,16,Thursday
8526,1192,1744,17,17,Thursday
8983,1240,1952,0,18,Thursday
9083,1236,2072,0,19,Thursday
8717,1402,1836,0,20,Thursday
8381,1464,1784,0,21,Thursday
7877,1502,1865,0,22,Thursday
7240,1490,1468,0,23,Thursday
6960,1380,1321,0,0,Friday
6713,1280,1322,0,1,Friday
6732,1349,1311,0,2,Friday
6601,1330,1273,0,3,Friday
6742,1165,1390,0,4,Friday
6917,1175,1345,0,5,Friday
7493,1066,1620,0,6,Friday
8137,1090,1957,0,7,Friday
8697,1220,2073,35,8,Friday
8905,1330,1969,135,9,Friday
8867,1519,1846,207,10,Friday
8876,1714,1856,300,11,Friday
8581,1726,1681,317,12,Friday
8614,1535,1815,340,13,Friday
8324,1531,1704,317,14,Friday
8248,1257,1769,229,15,Friday
8221,1190,1734,134,16,Friday
8338,1053,1707,29,17,Friday
8853,1028,1812,0,18,Friday
8856,1201,1878,0,19,Friday
8564,1150,1754,0,20,Friday
8251,938,1922,0,21,Friday
7735,676,1888,0,22,Friday
7238,550,1648,0,23,Friday
6870,386,1448,0,0,Saturday
6679,389,1618,0,1,Saturday
6614,486,1495,0,2,Saturday
6504,550,1405,0,3,Saturday
6470,502,1405,0,4,Saturday
6551,758,1242,0,5,Saturday
6807,895,1366,0,6,Saturday
7134,782,1591,5,7,Saturday
7605,663,1744,141,8,Saturday
7862,639,1812,349,9,Saturday
7904,665,1759,536,10,Saturday
7761,504,1746,651,11,Saturday
7644,352,1631,670,12,Saturday
7508,388,1513,674,13,Saturday
7275,409,1493,602,14,Saturday
7188,458,1491,462,15,Saturday
7247,389,1667,249,16,Saturday
7520,336,1759,37,17,Saturday
8207,265,2003,0,18,Saturday
8425,201,2186,0,19,Saturday
8171,194,2093,0,20,Saturday
7846,193,1935,0,21,Saturday
7350,203,1834,0,22,Saturday
6802,250,1626,0,23,Saturday
6464,346,1538,0,0,Sunday
6294,420,1461,0,1,Sunday
6163,436,1464,0,2,Sunday
6174,444,1447,0,3,Sunday
6106,365,1470,0,4,Sunday
6266,405,1496,0,5,Sunday
6342,433,1549,0,6,Sunday
6474,422,1614,2,7,Sunday
6737,500,1561,171,8,Sunday
6787,518,1448,437,9,Sunday
6762,440,1541,612,10,Sunday
6608,378,1513,725,11,Sunday
6602,373,1545,771,12,Sunday
6501,492,1154,753,13,Sunday
6371,678,843,662,14,Sunday
6301,696,775,507,15,Sunday
6490,668,949,294,16,Sunday
6836,925,1319,49,17,Sunday
7586,1248,1813,0,18,Sunday
7798,1607,1757,0,19,Sunday
7728,1826,1737,0,20,Sunday
7426,1873,1514,0,21,Sunday
6905,1682,1481,0,22,Sunday
6537,1476,1428,0,23,Sunday
6219,1329,1385,0,0,Monday
6178,1138,1362,0,1,Monday
6012,799,1396,0,2,Monday
5915,557,1358,0,3,Monday
6084,572,1319,0,4,Monday
6361,678,1181,0,5,Monday
6982,688,1300,0,6,Monday
7931,572,1917,18,7,Monday
8533,540,1921,212,8,Monday
8633,520,1844,428,9,Monday
8413,485,1833,600,10,Monday
8168,507,1741,729,11,Monday
8044,432,1665,775,12,Monday
8013,340,1711,753,13,Monday
7745,228,1597,682,14,Monday
7657,134,1670,537,15,Monday
7703,54,1847,285,16,Monday
8003,12,1858,27,17,Monday
8705,-1,2153,0,18,Monday
8704,7,2170,0,19,Monday
8573,15,2119,0,20,Monday
7953,27,1811,0,21,Monday
7446,55,1771,0,22,Monday
6780,151,1405,0,23,Monday
6692,223,1416,0,0,Tuesday
6577,283,1533,0,1,Tuesday
6341,296,1381,0,2,Tuesday
6376,299,1386,0,3,Tuesday
6465,338,1392,0,4,Tuesday
6631,395,1424,0,5,Tuesday
7094,477,1487,0,6,Tuesday
7954,595,1808,14,7,Tuesday
8371,706,1783,194,8,Tuesday
8455,595,1883,411,9,Tuesday
8351,464,1841,572,10,Tuesday
8138,562,1687,704,11,Tuesday
7999,653,1652,759,12,Tuesday
7979,755,1627,738,13,Tuesday
7734,872,1629,682,14,Tuesday
7633,1141,1603,492,15,Tuesday
7663,1417,1650,230,16,Tuesday
8013,1691,1641,33,17,Tuesday
8574,1992,1666,0,18,Tuesday
8720,2079,1830,0,19,Tuesday
8612,2098,1916,0,20,Tuesday
8146,2001,1918,0,21,Tuesday
7400,1968,1674,0,22,Tuesday
7089,1926,1275,0,23,Tuesday
6728,1836,1162,0,0,Wednesday
6497,1700,945,0,1,Wednesday
6398,1459,938,0,2,Wednesday
6511,1037,1238,0,3,Wednesday
6441,711,1343,0,4,Wednesday
6716,391,1415,0,5,Wednesday
7428,283,1676,0,6,Wednesday
8163,334,1911,21,7,Wednesday
8368,479,1830,174,8,Wednesday
8405,621,1737,356,9,Wednesday
8225,582,1654,545,10,Wednesday
8144,780,1588,672,11,Wednesday
7945,905,1619,726,12,Wednesday
7954,769,1652,674,13,Wednesday
7811,440,1602,621,14,Wednesday
7719,281,1571,432,15,Wednesday
7822,244,1662,176,16,Wednesday
8011,237,1680,29,17,Wednesday
8659,365,1933,0,18,Wednesday
8624,602,1840,0,19,Wednesday
8584,1017,1864,0,20,Wednesday
8111,1142,1693,0,21,Wednesday
7337,1281,1374,0,22,Wednesday
6927,1208,1383,0,23,Wednesday
6607,925,1362,0,0,Thursday
6484,658,1423,0,1,Thursday
6414,495,1550,0,2,Thursday
6384,655,1444,0,3,Thursday
6500,655,1371,0,4,Thursday
6742,660,1387,0,5,Thursday
7259,584,1419,0,6,Thursday
8095,312,1938,14,7,Thursday
8409,189,1862,142,8,Thursday
8310,203,1687,302,9,Thursday
8327,306,1618,445,10,Thursday
8157,504,1597,550,11,Thursday
8021,540,1703,571,12,Thursday
8009,743,1708,544,13,Thursday
7941,1070,1468,483,14,Thursday
7798,1314,1301,352,15,Thursday
7868,1081,1629,168,16,Thursday
8093,889,1733,39,17,Thursday
8500,800,1782,0,18,Thursday
8672,737,1831,0,19,Thursday
8485,646,1838,0,20,Thursday
7984,434,1818,0,21,Thursday
7401,234,1886,0,22,Thursday
6967,118,1607,0,23,Thursday
6678,63,1424,0,0,Friday
6423,53,1032,0,1,Friday
6418,73,1064,0,2,Friday
6467,113,1153,0,3,Friday
6580,182,1215,0,4,Friday
6750,339,1175,0,5,Friday
7376,433,1284,0,6,Friday
8108,481,1623,6,7,Friday
8533,409,1756,42,8,Friday
8681,325,1864,97,9,Friday
8692,236,1784,144,10,Friday
8598,226,1671,138,11,Friday
8544,321,1566,137,12,Friday
8566,371,1545,131,13,Friday
8373,605,1444,140,14,Friday
8278,949,1406,120,15,Friday
8281,1789,1162,70,16,Friday
8411,2680,1180,16,17,Friday
8859,2811,1440,0,18,Friday
8999,2806,1536,0,19,Friday
8742,2798,1439,0,20,Friday
8334,2756,1376,0,21,Friday
7830,2747,1403,0,22,Friday
7318,2758,945,0,23,Friday
6954,2724,1069,0,0,Saturday
6780,2755,1049,0,1,Saturday
6671,2735,976,0,2,Saturday
6659,2724,1033,0,3,Saturday
6642,2721,1053,0,4,Saturday
6674,2692,1005,0,5,Saturday
6932,2647,1102,0,6,Saturday
7223,2573,1281,2,7,Saturday
7724,2546,1351,156,8,Saturday
7962,2653,1223,386,9,Saturday
8017,2685,1235,528,10,Saturday
8020,2626,1327,583,11,Saturday
8004,2564,1292,572,12,Saturday
7832,2454,1240,526,13,Saturday
7644,2347,1219,451,14,Saturday
7636,2110,1274,359,15,Saturday
7697,2059,1234,236,16,Saturday
7989,1622,1465,64,17,Saturday
8544,1359,1897,0,18,Saturday
8509,1297,1872,0,19,Saturday
8360,1288,1816,0,20,Saturday
7970,1324,1580,0,21,Saturday
7368,1158,1430,0,22,Saturday
6980,1071,1490,0,23,Saturday
6678,1033,1519,0,0,Sunday
6486,1020,1356,0,1,Sunday
6336,887,1434,0,2,Sunday
6331,807,1441,0,3,Sunday
6314,734,1473,0,4,Sunday
6399,712,1456,0,5,Sunday
6516,645,1386,0,6,Sunday
6697,564,1430,18,7,Sunday
7007,471,1528,147,8,Sunday
7090,394,1522,295,9,Sunday
7147,541,1458,393,10,Sunday
7114,598,1319,488,11,Sunday
7108,471,1399,506,12,Sunday
7032,446,1334,454,13,Sunday
6885,378,1261,445,14,Sunday
6815,260,1227,314,15,Sunday
6942,235,1245,153,16,Sunday
7277,128,1312,27,17,Sunday
7798,72,1582,0,18,Sunday
7998,66,1912,0,19,Sunday
7910,39,1893,0,20,Sunday
7560,10,1684,0,21,Sunday
7067,6,1600,0,22,Sunday
6707,27,1529,0,23,Sunday
6440,126,1381,0,0,Monday
6276,248,1177,0,1,Monday
6206,234,1139,0,2,Monday
6180,197,1151,0,3,Monday
6282,173,1173,0,4,Monday
6524,196,1159,0,5,Monday
7494,273,1374,0,6,Monday
8178,384,1640,32,7,Monday
8643,454,1711,199,8,Monday
8849,538,1625,462,9,Monday
8761,913,1332,681,10,Monday
8519,1260,1306,753,11,Monday
8438,1497,1286,789,12,Monday
8485,1687,1291,780,13,Monday
8247,1961,1088,724,14,Monday
8202,2160,890,553,15,Monday
8168,2266,1027,268,16,Monday
8331,2420,1309,55,17,Monday
8824,2482,1474,0,18,Monday
9155,2495,1539,0,19,Monday
8968,2430,1476,0,20,Monday
8445,2396,1411,0,21,Monday
7905,2307,1454,0,22,Monday
7415,2210,1265,0,23,Monday
6952,2084,1125,0,0,Tuesday
6680,2026,1095,0,1,Tuesday
6659,1981,1130,0,2,Tuesday
6749,1961,1157,0,3,Tuesday
6696,1933,1117,0,4,Tuesday
6946,1880,1160,0,5,Tuesday
7661,1953,1228,0,6,Tuesday
8318,1884,1356,30,7,Tuesday
8732,1636,1297,175,8,Tuesday
8835,1410,1378,336,9,Tuesday
8689,1396,1277,447,10,Tuesday
8632,1442,1392,459,11,Tuesday
8624,1719,1470,388,12,Tuesday
8663,1849,1558,357,13,Tuesday
8399,1595,1360,291,14,Tuesday
8295,1819,1312,230,15,Tuesday
8257,2057,1221,162,16,Tuesday
8261,1388,1551,57,17,Tuesday
8769,1262,1517,0,18,Tuesday
8877,1635,1589,0,19,Tuesday
8862,2133,1412,0,20,Tuesday
8379,2063,1590,0,21,Tuesday
7726,1806,1559,0,22,Tuesday
7204,2065,1108,0,23,Tuesday
6810,2056,967,0,0,Wednesday
6724,1881,1096,0,1,Wednesday
6638,1783,1104,0,2,Wednesday
6510,1764,985,0,3,Wednesday
6621,1713,1012,0,4,Wednesday
6861,2061,939,0,5,Wednesday
7402,2202,1228,0,6,Wednesday
8076,2177,1618,5,7,Wednesday
8605,2175,1501,103,8,Wednesday
8691,2410,1338,268,9,Wednesday
8570,2513,1459,398,10,Wednesday
8481,2488,1501,433,11,Wednesday
8443,2272,1520,453,12,Wednesday
8433,2322,1404,386,13,Wednesday
8260,2297,1391,373,14,Wednesday
8170,2227,1370,301,15,Wednesday
8134,2193,1412,213,16,Wednesday
8193,1941,1630,81,17,Wednesday
8627,1837,1625,1,18,Wednesday
8885,1754,1875,0,19,Wednesday
8683,1592,1840,0,20,Wednesday
8176,1375,1770,0,21,Wednesday
7627,932,1705,0,22,Wednesday
7107,669,1365,0,23,Wednesday
6818,511,1311,0,0,Thursday
6608,400,1334,0,1,Thursday
6527,341,1132,0,2,Thursday
6521,634,1023,0,3,Thursday
6495,711,1112,0,4,Thursday
6882,744,1349,0,5,Thursday
7352,1105,1336,0,6,Thursday
8076,1403,1772,30,7,Thursday
8449,1512,1825,204,8,Thursday
8431,1703,1704,466,9,Thursday
8350,1890,1504,717,10,Thursday
8144,1898,1213,815,11,Thursday
8019,2153,1066,800,12,Thursday
8049,2312,993,775,13,Thursday
7884,2445,901,687,14,Thursday
7759,2637,681,544,15,Thursday
7770,2698,764,336,16,Thursday
7897,2691,971,120,17,Thursday
8446,2695,1587,3,18,Thursday
8788,2606,1736,0,19,Thursday
8641,2573,1665,0,20,Thursday
8339,2451,1617,0,21,Thursday
7566,2088,1527,0,22,Thursday
6988,1740,1292,0,23,Thursday
6684,1754,1265,0,0,Friday
6510,1671,1161,0,1,Friday
6428,1364,1222,0,2,Friday
6433,1254,1179,0,3,Friday
6397,1149,1168,0,4,Friday
6720,1108,1103,0,5,Friday
7107,950,1129,0,6,Friday
7750,867,1789,16,7,Friday
8233,609,1863,176,8,Friday
8211,550,1681,366,9,Friday
8216,410,1723,519,10,Friday
7998,347,1581,655,11,Friday
7811,437,1477,682,12,Friday
7862,495,1459,598,13,Friday
7691,523,1534,485,14,Friday
7711,366,1649,392,15,Friday
7764,238,1868,216,16,Friday
7874,382,1733,37,17,Friday
8258,444,1608,0,18,Friday
8535,550,1769,0,19,Friday
8374,527,1774,0,20,Friday
8009,411,1735,0,21,Friday
7403,288,1668,0,22,Friday
6923,101,1446,0,23,Friday
6541,75,1187,0,0,Saturday
6359,187,1268,0,1,Saturday
6208,556,1202,0,2,Saturday
6266,691,1257,0,3,Saturday
6230,852,1233,0,4,Saturday
6385,1695,848,0,5,Saturday
6519,2122,663,0,6,Saturday
6820,1867,852,10,7,Saturday
7294,1105,1575,113,8,Saturday
7490,684,1554,254,9,Saturday
7484,707,1589,359,10,Saturday
7404,1090,1448,463,11,Saturday
7304,996,1457,497,12,Saturday
7137,810,1506,533,13,Saturday
6976,703,1390,516,14,Saturday
6896,649,1353,414,15,Saturday
6963,461,1461,273,16,Saturday
7250,351,1532,51,17,Saturday
7754,298,1675,0,18,Saturday
7995,210,1807,0,19,Saturday
7880,223,1839,0,20,Saturday
7538,288,1762,0,21,Saturday
7538,288,1762,0,22,Saturday
7538,288,1762,0,23,Saturday
7538,288,1762,0,0,Sunday
6774,186,1454,0,1,Sunday
6010,85,1146,0,2,Sunday
5955,74,1204,0,3,Sunday
6029,59,1179,0,4,Sunday
6052,46,1196,0,5,Sunday
6131,79,1210,0,6,Sunday
6387,94,1293,14,7,Sunday
6593,82,1344,97,8,Sunday
6791,35,1491,295,9,Sunday
6717,38,1437,433,10,Sunday
6584,44,1431,572,11,Sunday
6486,82,1372,663,12,Sunday
6486,104,1310,662,13,Sunday
6346,150,1269,568,14,Sunday
6287,277,1288,391,15,Sunday
6326,396,1363,257,16,Sunday
6607,602,1512,80,17,Sunday
7285,889,1518,0,18,Sunday
7658,976,1636,0,19,Sunday
7580,930,1588,0,20,Sunday
7196,995,1466,0,21,Sunday
6833,1049,1499,0,22,Sunday
6426,1010,1240,0,23,Sunday
6132,888,1262,0,0,Monday
5924,774,1097,0,1,Monday
5863,766,946,0,2,Monday
5821,942,825,0,3,Monday
5858,1060,652,0,4,Monday
6155,1197,717,0,5,Monday
6950,1290,1013,0,6,Monday
7813,1250,1577,29,7,Monday
8228,1129,1738,207,8,Monday
8253,911,1753,484,9,Monday
8292,1116,1624,676,10,Monday
7982,1432,1390,767,11,Monday
7815,1298,1370,792,12,Monday
7838,1184,1472,763,13,Monday
7665,1242,1426,663,14,Monday
7554,1337,1420,495,15,Monday
7431,1443,1457,319,16,Monday
7599,1441,1597,121,17,Monday
8241,1340,1759,0,18,Monday
8614,1225,1859,0,19,Monday
8515,1276,1796,0,20,Monday
8000,1615,1643,0,21,Monday
7372,1880,1392,0,22,Monday
6940,1906,1104,0,23,Monday
6546,1623,1141,0,0,Tuesday
6369,1548,1246,0,1,Tuesday
6274,1618,1116,0,2,Tuesday
6329,1694,1127,0,3,Tuesday
6313,1603,1059,0,4,Tuesday
6471,1591,1145,0,5,Tuesday
7130,1691,1386,0,6,Tuesday
7873,1777,1943,35,7,Tuesday
8119,1868,1695,168,8,Tuesday
8341,2003,1575,363,9,Tuesday
8162,2228,1372,480,10,Tuesday
8043,2562,1295,588,11,Tuesday
7876,2664,1270,615,12,Tuesday
7900,2656,1255,671,13,Tuesday
7718,2396,1304,559,14,Tuesday
7569,2182,1361,386,15,Tuesday
7653,1927,1689,213,16,Tuesday
7737,1464,1792,90,17,Tuesday
8345,838,2334,0,18,Tuesday
8615,562,2793,0,19,Tuesday
8508,365,2855,0,20,Tuesday
8051,241,2631,0,21,Tuesday
7315,343,2230,0,22,Tuesday
6915,516,1740,0,23,Tuesday
6468,678,1483,0,0,Wednesday
6482,826,1360,0,1,Wednesday
6285,640,1281,0,2,Wednesday
6285,622,1235,0,3,Wednesday
6432,485,1363,0,4,Wednesday
6500,386,1272,0,5,Wednesday
7157,407,1534,0,6,Wednesday
7660,450,2028,46,7,Wednesday
8066,534,2005,223,8,Wednesday
8115,321,2118,421,9,Wednesday
8031,309,1967,543,10,Wednesday
7898,577,1778,556,11,Wednesday
7835,1321,1536,569,12,Wednesday
7839,1790,1321,491,13,Wednesday
7696,2090,1222,558,14,Wednesday
7639,1668,1307,493,15,Wednesday
7497,1860,1062,364,16,Wednesday
7686,2013,1162,97,17,Wednesday
8104,1598,1493,0,18,Wednesday
8620,1331,1846,0,19,Wednesday
8493,807,1952,0,20,Wednesday
8055,396,1843,0,21,Wednesday
7565,289,1832,0,22,Wednesday
6916,258,1481,0,23,Wednesday
6685,234,1450,0,0,Thursday
6527,84,1343,0,1,Thursday
6345,64,1262,0,2,Thursday
6350,118,1094,0,3,Thursday
6329,148,1037,0,4,Thursday
6642,157,1201,0,5,Thursday
7121,223,1334,0,6,Thursday
7728,360,1780,28,7,Thursday
8259,610,1804,196,8,Thursday
8369,618,1875,349,9,Thursday
